dataset,mode,nb,nq,d,nlist,nprobe,k,orderOptimize,UnblockSend,cut,block,worker,group,team,ratio,teamRatio,brute_ratio,average_time_speedup,1-average_recall,1-average_recall_loose,average_query_time,average_original_time,average_variance
deep1M,Brute Force,1000000,1000,256,1000,1000,100,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.8999999761581421,183.7906342,0.1022599935531616,0.1000199913978577,4.683443682,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,10,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.8999999761581421,174.3215332,0.0996000170707703,0.097599983215332,4.937847317,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,10,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9999899864196777,169.5058441,0.0,0.0,5.078132175,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,100,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9990000128746033,169.4241943,0.0008699893951416,0.0006800293922424,5.080579512,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,10,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9990000128746033,169.3478088,0.0006999969482422,0.0006999969482422,5.082871261,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,10,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9499999880790710,167.4409027,0.0511000156402588,0.0497999787330627,5.140757613,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,100,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9999899864196777,167.3360291,0.0,0.0,5.143979772,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,100,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,1.0000000000000000,166.8255615,0.0,0.0,5.159719706,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,10,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,1.0000000000000000,166.5697632,0.0,0.0,5.167643383,0.0,0.0
deep1M,Brute Force,1000000,1000,256,1000,1000,100,1,1,0,0,0,1,1,0.0000000000000000,0.0000000000000000,0.9499999880790710,166.3874817,0.0515599846839905,0.0492299795150757,5.17330465,0.0,0.0
